thesis_id,domain,claim,key_strata,registry_complete,priority,atlas_status,testability,testability_reason,decision_status,evidence_level,source_artifact,domain_artifact_family,strata_reviewed,review_status,evidence_summary,power_summary,leakage_risk,implementation_path,next_action
WCT-SPIKE-017,SPIKE,"The minimum hours between CP and Tmax for a ""late"" event should be regime-relative; at CP23, the minimum runway for a genuinely late event is shorter than at CP20","CP, regime, late event definition",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_timing_bucket_priors.csv,timing,"CP, regime, late event definition",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-SPIKE-018,SPIKE,Tmax variance is higher on late-spike-candidate days; this heteroskedasticity should be modeled explicitly rather than assuming constant prediction uncertainty,"Tmax variance, late event flag, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_timing_bucket_priors.csv,timing,"Tmax variance, late event flag, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-001,CP,The marginal information gain from CP20→CP21 is the largest single step; understanding which physical signal is first captured in the 20:00–21:00 window is the key CP lead time question,"CP step, feature maturation, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"CP step, feature maturation, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-002,CP,"Features validated only at CP21–23 are limited for early market use; the physical reason for CP20 failure (insufficient obs, no dawn signal yet) must be documented per feature","CP, feature_id, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"CP, feature_id, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-003,CP,"By month, the CP at which regime classification stabilizes (no further change with additional obs) varies; summer regime may stabilize at CP21 while winter requires CP23 due to later sunrise","month, CP stability",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"month, CP stability",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-004,CP,The G4 (nowcast suspect) flag at multiple CPs suggests some validated features may be partly coincident with the day's realization; the temporal window contributing to each feature must be audited for causal purity,"G4 flag, feature_id, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"G4 flag, feature_id, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-005,CP,"The information gain from each additional hour of morning observations (CP20→CP21→CP22→CP23) should be quantified by feature and month, creating a ""feature maturation curve""","CP step, feature effect size, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"CP step, feature effect size, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-006,CP,The 3-observation minimum for regime classification means CP20 in late-sunrise months may have fewer valid obs and thus worse regime classification; CP20 regime is seasonally unreliable,"month, sunrise time, obs count",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"month, sunrise time, obs count",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-007,CP,"Some features computed at CP23 may still yield useful signal at 22:30 or 22:45; the discrete CP boundary is administrative, not physically motivated; boundary sensitivity should be tested","near-boundary test, feature_id",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"near-boundary test, feature_id",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CP-008,CP,The relationship between CP lead time and forecast MAE is not linear; there may be diminishing returns after CP21 with a step improvement at CP23 (dawn observations); documenting this curve by month informs CP prioritization,"month, MAE vs CP",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cp,"month, MAE vs CP",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-DQ-001,DQ,"METAR temperature rounding (integer Celsius) creates ±0.5 C uncertainty; for small features (effect size 0.01–0.05), this rounding noise may dominate the signal; affected features should be flagged","feature sensitivity to rounding, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,dq,"feature sensitivity to rounding, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-DQ-002,DQ,"Wind direction is reported in 10-degree increments; sector boundaries near reported increments (270°, 135°, 225°, 45°) are affected by this discretization; boundary sensitivity should be tested","boundary direction values, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,dq,"boundary direction values, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-DQ-003,DQ,p01i (1-hour precip) has a detection threshold of ~0.1 mm; very light precipitation is missed; the light-rain domain has a systematic data gap that affects RAIN-004 and any precipitation intensity thesis,"precip threshold, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,dq,"precip threshold, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-DQ-004,DQ,Missing observations in the morning window (gap at 06:00–07:00) disproportionately affect warming rate features because they fall in the critical dawn window; gap frequency by hour and month must be audited,"hour of gap, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,dq,"hour of gap, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
